"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"603399.SH","新华龙","2014-10-24","69.0845","13.7375","63.0476","3.2851"
"603399.SH","新华龙","2014-10-31","71.3195","14.6252","67.1215","3.4973"
"603399.SH","新华龙","2014-11-07","73.1746","15.0056","68.8674","3.5883"
"603399.SH","新华龙","2014-11-14","74.8236","15.3438","70.4193","3.6692"
"603399.SH","新华龙","2014-11-21","75.5794","15.4987","71.1306","3.7062"
"603399.SH","新华龙","2014-11-28","77.9842","15.9919","73.3939","3.8242"
"603399.SH","新华龙","2014-12-05","77.7094","15.9355","73.1352","3.8107"
"603399.SH","新华龙","2014-12-12","77.5720","15.9074","73.0059","3.8039"
"603399.SH","新华龙","2014-12-19","73.3120","15.0338","68.9967","3.5950"
"603399.SH","新华龙","2014-12-26","75.7168","15.5269","71.2600","3.7130"
"603399.SH","新华龙","2014-12-31","73.5182","15.0761","68.5128","3.4238"
"603399.SH","新华龙","2015-01-09","73.6556","15.1042","68.6409","3.4302"
"603399.SH","新华龙","2015-01-16","70.4263","14.4420","65.6314","3.2799"
"603399.SH","新华龙","2015-01-23","71.4569","14.6534","66.5919","3.3278"
"603399.SH","新华龙","2015-01-30","70.2889","14.4138","65.5034","3.2735"
"603399.SH","新华龙","2015-02-06","68.3650","14.0193","63.7105","3.1839"
"603399.SH","新华龙","2015-02-13","70.2201","14.3997","65.4394","3.2703"
"603399.SH","新华龙","2015-02-17","70.8385","14.5266","66.0156","3.2990"
"603399.SH","新华龙","2015-02-27","72.9685","14.9633","68.0006","3.3982"
"603399.SH","新华龙","2015-03-06","75.8123","16.6823","75.8123","3.7886"
"603399.SH","新华龙","2015-03-13","77.0929","16.9641","77.0929","3.8526"
"603399.SH","新华龙","2015-03-20","80.6146","17.7390","80.6146","4.0286"
"603399.SH","新华龙","2015-03-27","90.8595","19.9934","90.8595","4.5406"
"603399.SH","新华龙","2015-04-03","95.1496","20.9374","95.1496","4.7550"
"603399.SH","新华龙","2015-04-10","91.6279","20.1625","91.6279","4.5790"
"603399.SH","新华龙","2015-04-17","99.3116","21.8532","99.3116","4.9630"
"603399.SH","新华龙","2015-04-24","174.8403","21.0501","95.6618","4.7806"
"603399.SH","新华龙","2015-04-30","170.8613","20.5989","93.4848","4.6718"
"603399.SH","新华龙","2015-05-08","175.3084","21.1350","95.9180","4.7934"
"603399.SH","新华龙","2015-05-15","213.1085","25.6921","116.5999","5.8269"
"603399.SH","新华龙","2015-05-22","236.7483","28.5421","129.5341","6.4733"
"603399.SH","新华龙","2015-05-29","237.4504","28.6268","129.9183","6.4925"
"603399.SH","新华龙","2015-06-05","280.2828","33.7906","153.3535","7.6636"
"603399.SH","新华龙","2015-06-12","266.1224","32.0834","145.6058","7.2765"
"603399.SH","新华龙","2015-06-19","216.7364","26.1295","118.5848","5.9261"
"603399.SH","新华龙","2015-06-26","212.5234","25.6216","116.2797","5.8109"
"603399.SH","新华龙","2015-07-03","157.7542","19.0187","86.3134","4.3134"
"603399.SH","新华龙","2015-07-10","139.1467","16.7754","76.1325","3.8046"
"603399.SH","新华龙","2015-07-17","135.8699","16.3803","74.3396","3.7150"
"603399.SH","新华龙","2015-07-24","150.7325","18.1722","82.4715","4.1214"
"603399.SH","新华龙","2015-07-31","126.3906","15.2375","69.1531","3.4558"
"603399.SH","新华龙","2015-08-07","135.0507","16.2816","73.8914","3.6926"
"603399.SH","新华龙","2015-08-14","148.8600","17.9464","81.4470","4.0702"
"603399.SH","新华龙","2015-08-21","128.3801","15.4774","70.2417","3.5102"
"603399.SH","新华龙","2015-08-26","93.5056","11.2729","51.1605","2.5567"
"603456.SH","九洲药业","2014-10-10","27.7722","22.2200","27.7722","6.3021"
"603456.SH","九洲药业","2014-10-17","42.9332","34.3500","42.9332","9.7424"
"603456.SH","九洲药业","2014-10-24","43.8590","32.8100","41.0084","9.3056"
"603456.SH","九洲药业","2014-10-31","51.0107","38.1600","47.6952","10.8230"
"603456.SH","九洲药业","2014-11-07","53.0025","39.6500","49.5575","11.2456"
"603456.SH","九洲药业","2014-11-14","48.4040","36.2100","45.2579","10.2699"
"603456.SH","九洲药业","2014-11-21","49.9814","37.3900","46.7328","10.6046"
"603456.SH","九洲药业","2014-11-28","50.3289","37.6500","47.0577","10.6784"
"603456.SH","九洲药业","2014-12-05","48.6045","36.3600","45.4454","10.3125"
"603456.SH","九洲药业","2014-12-12","45.1824","33.8000","42.2457","9.5864"
"603456.SH","九洲药业","2014-12-19","43.0703","32.2200","40.2709","9.1383"
"603456.SH","九洲药业","2014-12-26","45.3295","33.9100","42.3832","9.6176"
"603456.SH","九洲药业","2014-12-31","43.6318","32.6400","50.8855","4.2901"
"603456.SH","九洲药业","2015-01-09","42.6025","31.8700","49.6850","4.1889"
"603456.SH","九洲药业","2015-01-16","42.2549","31.6100","49.2797","4.1547"
"603456.SH","九洲药业","2015-01-23","45.0220","33.6800","52.5068","4.4268"
"603456.SH","九洲药业","2015-01-30","44.0194","32.9300","51.3376","4.3282"
"603456.SH","九洲药业","2015-02-06","44.2734","33.1200","51.6338","4.3532"
"603456.SH","九洲药业","2015-02-13","44.2734","33.1200","51.6338","4.3532"
